t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
19.20801,6385,6384,0,35,6.12
19.308016,6385,6384,0,35,6.12
19.408013,6385,6384,0,35,6.12
19.508011,6385,6384,0,35,6.12
19.608008,6385,6384,0,35,6.12
19.708009,6385,6384,0,35,6.12
19.811986,6385,6384,0,35,6.12
19.911937,6385,6388,0,35,6.12
20.011938,6385,6384,0,35,6.12
20.111937,6385,6384,0,35,6.11
20.211938,6385,6384,0,35,6.11
20.311938,6385,6384,0,35,6.11
20.411938,6385,6384,0,35,6.12
20.511937,6385,6384,0,35,6.12
20.611939,6385,6388,0,35,6.12
20.711937,6385,6384,0,35,6.12
20.81195,6385,6384,0,35,6.12
20.911938,6385,6384,0,35,6.12
21.011937,6385,6384,0,35,6.12
21.11194,6385,6384,0,35,6.12
21.211939,6385,6384,0,35,6.12
21.311937,6385,6388,0,35,6.12
21.411941,6385,6384,0,35,6.11
21.511937,6385,6384,0,35,6.11
21.611937,6385,6384,0,35,6.11
21.711937,6385,6384,0,35,6.11
21.81194,6385,6384,0,35,6.11
21.911936,6385,6384,0,35,6.12
22.012003,6415,6384,0,35,6.12
22.112003,6533,6412,0,35,6.04
22.212004,6669,6552,1576,35,6.04
22.311999,6806,6704,1576,35,6.04
22.412001,6944,6816,1576,35,6.04
22.511999,7081,6968,1059,35,6.04
22.612002,7218,7112,1059,35,6.04
22.711999,7355,7264,1059,35,6.06
22.812014,7482,7376,979,35,6.06
22.912,7524,7468,979,35,6.06
23.011927,7527,7496,979,35,6.06
23.11192,7527,7496,979,35,6.08
23.211924,7527,7504,819,35,6.08
23.31192,7527,7508,819,35,6.08
23.411928,7527,7508,819,35,6.11
23.511919,7533,7508,380,35,6.11
23.611924,7623,7520,380,35,6.11
23.711955,7757,7656,380,35,6.06
23.811939,7894,7804,692,35,6.06
23.911949,8031,7948,692,35,6.07
24.011923,8168,8056,692,34,6.07
24.111936,8305,8204,692,34,6.07
24.211926,8442,8344,1235,34,6.07
24.31192,8579,8464,1235,34,6.07
24.411926,8716,8592,1235,34,6.04
24.511921,8853,8748,1056,34,6.04
24.611921,8990,8896,1056,34,6.04
24.71192,9127,9012,1056,34,6.08
24.811954,9264,9164,827,34,6.08
24.911921,9401,9304,827,34,6.06
25.011951,9538,9452,827,34,6.06
25.11192,9675,9568,827,34,6.07
25.211961,9812,9720,643,34,6.07
25.311929,9949,9860,643,34,6.07
25.411953,10086,10004,643,34,6.08
25.511922,10223,10120,895,34,6.08
25.611977,10360,10260,895,34,6.08
25.711933,10448,10400,895,34,6.07
25.811973,10344,10424,402,34,6.07
25.911935,10309,10372,402,34,6.09
26.011977,10307,10340,402,34,6.09
26.111934,10308,10332,402,34,6.11
26.211984,10308,10332,383,34,6.11
26.311932,10308,10332,383,34,6.11
26.411979,10308,10328,383,34,6.11
26.511933,10311,10324,353,34,6.11
26.611951,10315,10324,353,34,6.11
26.711932,10316,10328,353,34,6.11
26.811981,10317,10324,310,34,6.11
26.911935,10318,10324,310,34,6.11
27.01195,10318,10324,310,34,6.11
27.111933,10318,10324,310,34,6.12
27.211981,10317,10324,133,34,6.12
27.311933,10315,10324,133,34,6.12
27.41195,10316,10324,133,34,6.12
27.511933,10318,10324,184,34,6.12
27.611952,10318,10324,184,34,6.12
27.711934,10316,10324,184,34,6.12
27.811981,10298,10324,486,34,6.12
27.911933,10290,10320,486,34,6.1
28.011954,10282,10312,486,34,6.1
28.111932,10277,10296,486,34,6.1
28.211952,10273,10284,365,34,6.1
28.311932,10271,10280,365,34,6.1
28.411956,10270,10280,365,34,6.11
28.511939,10273,10280,127,34,6.11
28.611959,10283,10280,127,34,6.11
28.711932,10292,10280,127,34,6.12
28.81198,10294,10276,319,34,6.12
28.911933,10292,10280,319,34,6.12
29.011951,10290,10288,319,34,6.12
29.111933,10286,10284,319,34,6.12
29.211959,10281,10284,0,34,6.12
29.311933,10280,10284,0,34,6.12
29.411951,10281,10284,0,34,6.12
29.511942,10284,10284,0,34,6.12
29.611951,10288,10288,0,34,6.12
29.711933,10293,10284,0,34,6.12
29.811982,10294,10288,172,34,6.12
29.911933,10290,10292,172,34,6.12
30.011952,10284,10284,172,34,6.12
30.111935,10280,10284,172,34,6.12
30.211936,10280,10288,163,34,6.12
30.311934,10279,10288,163,34,6.12
30.411959,10278,10284,163,34,6.09
30.511936,10277,10288,452,34,6.09
30.611936,10277,10284,452,34,6.09
30.711932,10282,10284,452,34,6.09
30.811955,10288,10284,0,34,6.09
30.911942,10292,10284,0,34,6.09
31.011946,10297,10284,0,34,6.09
31.111934,10304,10288,0,34,6.09
31.211945,10304,10284,329,34,6.09
31.311934,10304,10292,329,34,6.09
31.411947,10300,10296,329,34,6.03
31.511941,10300,10300,0,34,6.03
31.611949,10302,10300,0,34,6.03
31.711934,10297,10300,0,34,6.1
31.811982,10278,10312,498,34,6.1
31.911934,10282,10316,498,34,6.08
32.01195,10324,10316,498,34,6.08
32.111934,10362,10324,498,34,6.07
32.211951,10383,10368,259,34,6.07
32.311933,10391,10380,259,34,6.07
32.411952,10391,10380,259,34,6.08
32.511932,10379,10384,0,34,6.08
32.611951,10365,10384,0,34,6.08
32.711933,10345,10388,0,34,6.08
32.811983,10329,10396,1264,34,6.08
32.911934,10311,10384,1264,34,6.01
33.011953,10288,10360,1264,34,6.01
33.111934,10271,10336,1264,34,6.06
33.211954,10261,10332,900,34,6.06
33.311943,10262,10320,900,34,6.06
33.411953,10271,10320,900,34,6.01
33.511933,10283,10312,940,34,6.01
33.61196,10281,10316,940,34,6.01
33.711935,10274,10320,940,34,6.06
33.811982,10274,10324,1044,34,6.06
33.911933,10265,10320,1044,34,6.03
34.011953,10250,10312,1044,34,6.03
34.111933,10222,10312,1044,34,6.02
34.211951,10209,10304,1537,34,6.02
34.311933,10214,10288,1537,34,6.02
34.411952,10223,10272,1537,34,6.07
34.511933,10217,10272,970,34,6.07
34.611951,10202,10272,970,34,6.07
34.711934,10194,10272,970,34,5.99
34.811981,10187,10264,1158,34,5.99
34.911952,10178,10256,1158,34,6.02
35.011943,10165,10248,1158,34,6.02
35.111934,10149,10228,1158,34,5.98
35.211956,10145,10228,1463,34,5.98
35.311934,10142,10224,1463,34,5.98
35.411978,10132,10220,1463,34,5.97
35.511935,10119,10212,1597,34,5.97
35.611999,10110,10212,1597,34,5.97
35.711934,10100,10200,1597,34,5.94
35.811949,10093,10188,1760,34,5.94
35.911934,10095,10184,1760,34,5.93
36.01194,10104,10180,1760,34,5.93
36.111936,10115,10180,1760,34,6.03
36.211941,10125,10180,1211,34,6.03
36.31194,10121,10180,1211,34,6.03
36.411944,10115,10180,1211,34,6.06
36.511935,10115,10180,1254,34,6.06
36.611949,10118,10180,1254,34,6.06
36.71194,10118,10180,1254,34,6.01
36.811959,10116,10180,1076,34,6.01
36.911933,10111,10180,1076,34,6.02
37.011947,10110,10180,1076,34,6.02
37.111935,10113,10180,1076,34,5.99
37.21195,10120,10180,906,34,5.99
37.311933,10117,10180,906,34,5.99
37.411954,10112,10180,906,34,5.98
37.511935,10115,10180,1385,34,5.98
37.61195,10123,10180,1385,34,5.98
37.711955,10129,10180,1385,34,6.06
37.811975,10132,10180,1121,34,6.06
37.911961,10137,10180,1121,34,6.04
38.011952,10140,10184,1121,35,6.04
38.111975,10146,10184,1121,35,6.08
38.211952,10157,10188,670,35,6.08
38.311936,10166,10196,670,35,6.08
38.41195,10171,10196,670,35,6.09
38.511933,10182,10200,668,35,6.09
38.611977,10186,10204,668,35,6.09
38.711933,10183,10208,668,35,6.08
38.811984,10174,10212,1095,35,6.08
38.911935,10178,10216,1095,35,6.1
39.011951,10183,10216,1095,35,6.1
39.111932,10188,10216,1095,35,6.08
39.211951,10182,10220,880,35,6.08
39.311932,10178,10220,880,35,6.08
39.411951,10169,10224,880,35,6.04
39.511934,10164,10220,781,35,6.04
39.611953,10164,10224,781,35,6.04
39.711934,10172,10220,781,35,7.38
39.811977,10173,10224,1155,35,7.38
39.911947,10179,10220,1155,35,7.37
40.011952,10173,10220,1155,35,7.37
40.111977,10170,10220,1155,35,7.4
40.211952,10168,10220,1098,35,7.4
40.311951,10171,10220,1098,35,7.4
40.411956,10167,10212,1098,35,7.39
40.511934,10163,10212,704,35,7.39
40.611952,10153,10208,704,35,7.39
40.711934,10144,10208,704,35,7.36
40.811978,10134,10200,1011,35,7.36
40.911933,10121,10180,1011,35,7.36
41.011936,10111,10176,1011,35,7.36
41.111933,10102,10164,1011,35,7.37
41.211934,10046,10140,1248,35,7.37
41.311932,9925,10044,1248,35,7.37
41.411941,9789,9924,1248,35,7.34
41.511933,9651,9760,1399,35,7.34
41.611934,9514,9624,1399,35,7.34
41.711933,9377,9508,1399,35,7.32
41.811946,9240,9368,1088,35,7.32
41.911933,9138,9240,1088,35,7.34
42.011942,9062,9164,1088,35,7.34
42.111933,8973,9068,1088,35,7.36
42.211935,8882,8972,1286,35,7.36
42.311932,8790,8912,1286,35,7.36
42.411933,8699,8804,1286,35,7.34
42.511932,8608,8712,1322,35,7.34
42.611936,8517,8644,1322,35,7.34
42.711931,8426,8552,1322,35,7.36
42.811953,8335,8460,1361,35,7.36
42.911935,8244,8368,1361,35,7.33
43.011942,8152,8256,1361,35,7.33
43.111942,8061,8184,1361,35,7.38
43.211946,7970,8076,1752,35,7.38
43.311933,7879,7980,1752,35,7.38
43.411943,7788,7908,1752,35,7.34
43.511932,7697,7784,859,35,7.34
43.611947,7606,7684,859,35,7.34
43.711934,7514,7588,859,35,7.4
43.811976,7423,7528,1477,35,7.4
43.911941,7332,7420,1477,35,7.41
44.01195,7241,7316,1477,35,7.41
44.111933,7150,7216,1477,35,7.42
44.21195,7059,7132,883,35,7.42
44.311933,6968,7056,883,35,7.42
44.411949,6876,6956,883,35,7.41
44.511933,6785,6856,1189,35,7.41
44.611949,6694,6764,1189,35,7.41
44.71194,6603,6648,1189,35,7.44
44.811982,6512,6580,482,35,7.44
44.911933,6423,6484,482,35,7.43
45.011952,6387,6400,482,36,7.43
45.111935,6385,6392,482,36,7.44
45.211951,6385,6388,0,36,7.44
45.311934,6385,6388,0,36,7.44
45.411951,6385,6388,0,36,7.44
45.511935,6385,6384,0,36,7.44
45.611953,6385,6384,0,36,7.44
45.711934,6385,6384,0,36,7.44
45.811976,6385,6388,0,36,7.44
45.911934,6385,6388,0,36,7.44
46.011953,6385,6388,0,36,7.44
46.111933,6385,6388,0,36,7.45
46.211953,6385,6384,0,36,7.45
46.311938,6385,6388,0,36,7.45
46.411951,6385,6388,0,36,7.45
46.511934,6385,6392,204,36,7.45
46.611951,6385,6388,204,36,7.45
46.711934,6385,6388,204,36,7.43
46.811976,6385,6388,0,36,7.43
46.911935,6385,6388,0,36,7.45
47.011951,6385,6388,0,36,7.45
47.111935,6385,6388,0,36,7.44
47.211951,6385,6388,0,36,7.44
47.311935,6385,6392,0,36,7.44
47.41195,6385,6392,0,36,7.38
47.511938,6385,6392,110,36,7.38
47.611951,6385,6388,110,36,7.38
47.711951,6385,6388,110,36,7.4
47.811976,6385,6388,0,36,7.4
47.911976,6385,6388,0,36,7.43
48.01195,6385,6392,0,36,7.43
48.11195,6385,6388,0,36,6.12
48.211953,6385,6388,0,36,6.12
48.311934,6385,6388,0,36,6.12
48.411951,6385,6388,0,36,6.11
48.511935,6385,6388,0,36,6.11
48.611951,6385,6388,0,36,6.11
48.711935,6385,6388,0,36,6.11
48.811976,6385,6388,0,36,6.11
48.911935,6385,6388,0,36,6.11
49.011958,6385,6388,0,36,6.11
49.111945,6385,6388,0,36,6.12
49.211952,6385,6388,0,36,6.12
49.311935,6385,6388,0,36,6.12
49.411951,6385,6388,0,36,6.11
49.511936,6385,6388,0,36,6.11
49.611951,6385,6388,0,36,6.11
49.711935,6385,6388,0,36,6.09
49.811977,6385,6388,0,36,6.09
49.911935,6385,6388,0,36,6.11
50.011949,6385,6388,0,35,6.11
50.111932,6385,6388,0,35,6.08
50.21198,6385,6388,0,35,6.08
50.311932,6385,6388,0,35,6.08
50.41198,6385,6388,0,35,6.12
50.511935,6385,6388,0,35,6.12
50.611991,6385,6388,0,35,6.12
50.711933,6385,6388,0,35,6.11
50.811949,6385,6388,0,35,6.11
50.911933,6385,6388,0,35,6.12
51.011951,6385,6388,0,35,6.12
51.111934,6385,6388,0,35,6.12
51.211952,6385,6388,0,35,6.12
51.311933,6385,6388,0,35,6.12
51.411977,6385,6388,0,35,6.11
51.511942,6385,6388,0,35,6.11
51.611952,6385,6388,0,35,6.11
51.711932,6385,6388,0,35,6.09
51.811952,6385,6388,0,35,6.09
51.911932,6385,6388,0,35,6.07
52.011952,6385,6388,0,35,6.07
52.111932,6385,6388,0,35,6.11
52.211949,6385,6388,0,35,6.11
52.311933,6385,6388,0,35,6.11
52.411951,6385,6388,0,35,6.12
52.511941,6385,6388,0,35,6.12
52.61195,6385,6388,0,35,6.12
52.711932,6385,6388,0,35,6.11
52.811985,6385,6388,0,35,6.11
52.911932,6385,6388,0,35,6.12
53.011955,6385,6388,0,35,6.12
53.111933,6385,6388,0,35,6.12
53.211959,6385,6388,0,35,6.12
53.311933,6385,6388,0,35,6.12
53.41195,6385,6388,0,35,6.12
53.511933,6385,6388,0,35,6.12
53.611951,6385,6388,0,35,6.12
53.711934,6385,6388,0,35,6.11
53.811951,6385,6388,0,35,6.11
53.911933,6385,6388,0,35,6.1
54.011949,6385,6388,0,35,6.1
54.111934,6385,6388,0,35,6.11
54.21195,6385,6388,0,35,6.11
54.311932,6385,6388,0,35,6.11
54.411951,6385,6388,0,35,6.12
54.511932,6385,6388,0,35,6.12
54.61195,6385,6388,0,35,6.12
54.711934,6385,6388,0,35,6.11
54.811948,6385,6388,0,35,6.11
54.911932,6385,6388,0,35,6.12
55.01195,6385,6388,0,35,6.12
55.111933,6385,6388,0,35,6.11
55.21195,6385,6388,0,35,6.11
55.311933,6385,6388,0,35,6.11
55.41195,6385,6388,0,35,6.11
55.511932,6385,6388,0,35,6.11
55.61195,6385,6388,0,35,6.11
55.711932,6385,6388,0,35,6.1
55.81195,6385,6388,0,35,6.1
55.911931,6385,6388,0,35,6.1
56.01195,6385,6388,0,35,6.1
56.111933,6385,6388,0,35,6.12
56.21195,6385,6388,0,35,6.12
56.311933,6385,6388,0,35,6.12
56.411956,6385,6388,0,35,6.1
56.511931,6385,6388,0,35,6.1
56.611951,6385,6388,0,35,6.1
56.711932,6385,6388,0,35,6.1
56.81195,6385,6388,0,35,6.1
56.911932,6385,6388,0,35,6.08
57.011949,6385,6388,0,35,6.08
57.111932,6385,6388,0,35,6.12
57.21195,6385,6388,0,35,6.12
57.311931,6385,6388,0,35,6.12
57.41195,6385,6388,0,35,6.11
57.511933,6385,6388,0,35,6.11
57.611951,6385,6388,0,35,6.11
57.711933,6385,6388,0,35,6.06
57.811951,6385,6388,0,35,6.06
57.911936,6385,6388,0,35,6.12
58.01195,6385,6388,0,35,6.12
58.111978,6385,6388,0,35,6.11
58.21195,6385,6388,0,35,6.11
58.311932,6385,6388,0,35,6.11
58.411949,6385,6388,0,35,6.1
58.511931,6385,6388,0,35,6.1
58.61195,6385,6388,0,35,6.1
58.711932,6385,6388,0,35,6.1
58.811958,6385,6388,0,35,6.1
58.911934,6385,6388,0,35,6.11
59.01195,6385,6388,0,35,6.11
59.111936,6385,6388,0,35,6.1
59.211951,6385,6388,0,35,6.1
59.311933,6385,6388,0,35,6.1
59.411953,6385,6388,0,35,6.12
59.511933,6385,6388,0,35,6.12
59.611951,6385,6388,0,35,6.12
59.711934,6385,6384,0,35,6.09
59.811952,6385,6388,0,35,6.09
59.911934,6385,6388,0,35,6.08
60.011952,6385,6388,0,35,6.08
60.111934,6385,6388,0,35,6.1
60.21195,6385,6388,0,35,6.1
60.311933,6385,6388,0,35,6.1
60.411944,6385,6388,0,35,6.09
60.511932,6385,6388,0,35,6.09
60.611981,6385,6392,0,35,6.09
60.711933,6385,6392,0,35,6.1
60.81196,6385,6388,0,35,6.1
60.911932,6385,6388,0,35,6.12
61.01195,6385,6392,0,35,6.12
61.111934,6385,6388,0,35,6.11
61.211952,6385,6388,0,35,6.11
61.311933,6385,6388,0,35,6.11
61.411951,6385,6388,0,35,6.11
61.511976,6385,6388,0,35,6.11
61.61195,6385,6388,0,35,6.11
61.711945,6385,6388,0,35,6.11
61.81195,6385,6388,0,35,6.11
61.911959,6385,6388,0,35,6.11
62.011949,6385,6388,0,35,6.11
62.111934,6385,6388,0,35,6.1
62.211951,6385,6388,0,35,6.1
62.311932,6385,6388,0,35,6.1
62.41195,6385,6388,0,35,6.12
62.511932,6385,6388,0,35,6.12
62.61195,6385,6388,0,35,6.12
62.711942,6385,6388,0,35,6.1
62.811952,6385,6388,0,35,6.1
62.911935,6385,6388,0,35,6.1
63.011951,6385,6388,0,35,6.1
63.111934,6385,6388,0,35,6.09
63.21195,6385,6388,0,35,6.09
63.311944,6385,6388,0,35,6.09
63.41195,6385,6384,0,35,6.12
63.511934,6385,6388,0,35,6.12
63.61195,6385,6388,0,35,6.12
63.711932,6385,6388,0,35,6.1
63.81195,6385,6388,0,35,6.1
63.911933,6385,6388,0,35,6.09
64.01195,6385,6388,0,35,6.09
64.11194,6385,6388,0,35,6.04
64.21195,6385,6388,0,35,6.04
64.311933,6385,6384,0,35,6.04
64.411949,6385,6384,0,35,6.08
64.511933,6385,6388,0,35,6.08
64.61195,6385,6388,0,35,6.08
64.711933,6385,6388,0,35,6.09
64.811951,6385,6384,0,35,6.09
64.911932,6385,6384,0,35,6.11
65.011977,6385,6380,0,35,6.11
65.111931,6385,6380,0,35,6.09
65.211949,6385,6380,100,35,6.09
65.311931,6385,6380,100,35,6.09
65.411981,6385,6380,100,35,6.1
65.511932,6385,6380,131,35,6.1
65.611948,6385,6380,131,35,6.1
65.711955,6385,6380,131,35,6.11
65.811948,6385,6380,104,35,6.11
65.911979,6385,6380,104,35,6.08
66.01195,6385,6380,104,35,6.08
66.111975,6385,6380,104,35,6.04
66.211949,6385,6380,78,35,6.04
66.311948,6385,6380,78,35,6.04
66.411949,6385,6380,78,35,6.12
66.511932,6385,6384,0,35,6.12
66.611948,6385,6380,0,35,6.12
66.711931,6385,6384,0,35,6.11
66.811948,6385,6380,0,35,6.11
66.911931,6385,6384,0,35,6.1
67.011948,6385,6384,0,35,6.1
67.111951,6385,6384,0,35,6.1
67.211949,6385,6384,0,35,6.1
67.311931,6385,6384,0,35,6.1
67.411948,6385,6384,0,35,6.1
67.51193,6385,6384,0,35,6.1
67.611949,6385,6384,0,35,6.1
67.711931,6385,6384,0,35,6.11
67.811949,6385,6384,0,35,6.11
67.911956,6385,6384,0,35,6.12
68.011949,6385,6384,0,35,6.12
68.111931,6385,6384,0,35,6.12
68.21195,6385,6384,0,35,6.12
68.311939,6385,6384,0,35,6.12
68.411949,6385,6384,0,35,6.12
68.511931,6385,6384,0,35,6.12
68.611956,6385,6384,0,35,6.12
68.711932,6385,6384,0,35,6.07
68.811948,6385,6384,0,35,6.07
68.911931,6385,6384,0,35,6.12
69.011958,6385,6384,0,35,6.12
69.111931,6385,6384,0,35,6.11
69.211949,6385,6384,0,35,6.11
69.31193,6385,6384,0,35,6.11
69.411948,6385,6384,0,35,6.1
69.511931,6385,6384,0,35,6.1
69.611948,6385,6380,0,35,6.1
69.711932,6385,6380,0,35,6.06
69.811932,6385,6384,0,35,6.06
69.91193,6385,6384,0,35,6.1
70.011934,6385,6384,0,35,6.1
70.111932,6385,6384,0,35,6.06
70.211933,6385,6384,0,35,6.06
70.311932,6385,6384,0,35,6.06
70.411975,6385,6380,0,35,6.05
70.511932,6385,6384,0,35,6.05
70.611933,6385,6384,0,35,6.05
70.711931,6385,6384,0,35,6.08
70.811933,6385,6384,0,35,6.08
70.911931,6385,6384,0,35,6.08
71.011931,6385,6384,0,35,6.08
71.11193,6385,6384,0,35,6.07
71.211935,6385,6384,0,35,6.07
71.311931,6385,6384,0,35,6.07
71.411932,6385,6384,0,35,6.1
71.511934,6385,6384,0,35,6.1
71.611931,6385,6384,0,35,6.1
71.711932,6385,6384,0,35,6.1
